shipment_id,vendor,shipto_country,managed_by,fulfill_via,shipment_mode,pq_#,pq_first_sent_to_client_date,scheduled_delivery_date,delivered_to_client_date,delivery_recorded_date,product_group,sub_classification,vendor_inco_term,shipment_weight_kg,freight_cost_(usd),line_item_quantity,line_item_value,weight_captured_kg,freight_cost_usd,delivery_days,estimated_days,is_late,is_damaged,shipment_status
SHP_000788,Ecom Express,India,Ahmedabad,Direct Drop,Air,788,2022-07-09,2022-07-09,2022-07-12,2022-07-12,Medical,Medical,CIP,392.32,134.86,74,512.56,325.89,134.86,3,3,False,False,Delivered
SHP_000789,SafeExpress,India,Bangalore,Direct Drop,Sea,789,2022-12-19,2022-12-19,2022-12-27,2022-12-27,Electronics,Electronics,EXW,495.59,116.59,195,393.9,133.15,116.59,8,8,False,True,Delivered
SHP_000790,Ecom Express,India,Ahmedabad,Direct Drop,Air,790,2022-05-25,2022-05-25,2022-06-03,2022-06-03,Consumer Goods,Consumer Goods,DDP,328.97,121.29,178,731.32,436.76,121.29,9,7,True,False,Late
SHP_000791,Ecom Express,India,Delhi,From RDC,Sea,791,2023-09-05,2023-09-05,2023-09-14,2023-09-14,Consumer Goods,Consumer Goods,CIP,172.12,64.74,5,293.14,348.92,64.74,9,10,False,False,Delivered
SHP_000792,BlueDart,India,Hyderabad,From RDC,Air,792,2023-10-17,2023-10-17,2023-10-24,2023-10-24,Medical,Medical,CIP,293.73,35.1,58,90.71,246.86,35.1,7,5,True,True,Late
SHP_000793,XpressBees,India,Chennai,Direct Drop,Air,793,2022-08-15,2022-08-15,2022-08-17,2022-08-17,Food,Food,DDP,305.1,63.98,44,356.58,136.94,63.98,2,3,False,False,Delivered
SHP_000794,SafeExpress,India,Bangalore,From RDC,Ground,794,2023-02-10,2023-02-10,2023-02-16,2023-02-16,Apparel,Apparel,CIP,92.89,149.79,120,647.42,177.15,149.79,6,8,False,False,Delivered
SHP_000795,BlueDart,India,Pune,From RDC,Sea,795,2022-08-04,2022-08-04,2022-08-15,2022-08-15,Pharma,Pharma,EXW,198.24,116.51,107,477.64,488.23,116.51,11,8,True,False,Late
SHP_000796,UPS,India,Delhi,From RDC,Ground,796,2022-09-10,2022-09-10,2022-09-14,2022-09-14,Industrial,Industrial,CIP,115.28,116.45,71,598.76,272.14,116.45,4,6,False,False,Delivered
SHP_000797,BlueDart,India,Ahmedabad,Direct Drop,Sea,797,2023-01-24,2023-01-24,2023-02-03,2023-02-03,Pharma,Pharma,EXW,209.11,37.01,133,232.11,389.24,37.01,10,9,True,False,Late
SHP_000798,Gati,India,Ahmedabad,Direct Drop,Air,798,2022-03-14,2022-03-14,2022-03-30,2022-03-30,Consumer Goods,Consumer Goods,EXW,455.97,165.98,163,1238.9,188.6,165.98,16,10,True,False,Lost
SHP_000799,DHL,India,Jaipur,From RDC,Ground,799,2022-08-28,2022-08-28,2022-09-05,2022-09-05,Electronics,Electronics,CIP,222.81,54.8,40,246.2,272.57,54.8,8,6,True,False,Late
SHP_000800,BlueDart,India,Hyderabad,From RDC,Air,800,2022-04-05,2022-04-05,2022-04-16,2022-04-16,Apparel,Apparel,CIP,76.35,64.27,118,466.16,404.3,64.27,11,10,True,False,Late
SHP_000801,XpressBees,India,Delhi,Direct Drop,Sea,801,2023-01-23,2023-01-23,2023-02-03,2023-02-03,Food,Food,CIP,122.72,83.91,136,438.97,237.87,83.91,11,10,True,False,Late
SHP_000802,SpeedPost,India,Mumbai,From RDC,Ground,802,2022-06-23,2022-06-23,2022-07-05,2022-07-05,Industrial,Industrial,EXW,342.5,139.52,51,1079.67,124.81,139.52,12,9,True,False,Late
SHP_000803,Delhivery,India,Chennai,From RDC,Ground,803,2022-09-19,2022-09-19,2022-09-26,2022-09-26,Industrial,Industrial,DDP,456.69,87.72,146,591.24,72.8,87.72,7,4,True,False,Late
SHP_000804,Gati,India,Pune,Direct Drop,Ground,804,2023-05-30,2023-05-30,2023-06-09,2023-06-09,Apparel,Apparel,DDP,481.27,152.82,98,963.87,478.76,152.82,10,6,True,False,Late
SHP_000805,Delhivery,India,Ahmedabad,From RDC,Sea,805,2022-01-31,2022-01-31,2022-02-06,2022-02-06,Apparel,Apparel,DDP,74.35,137.72,127,740.44,211.32,137.72,6,5,True,False,Late
SHP_000806,DTDC,India,Kolkata,Direct Drop,Ground,806,2023-11-20,2023-11-20,2023-12-02,2023-12-02,Food,Food,CIP,332.67,193.1,5,1238.04,270.03,193.1,12,7,True,False,Late
SHP_000807,SafeExpress,India,Chennai,From RDC,Sea,807,2022-02-16,2022-02-16,2022-02-18,2022-02-18,Industrial,Industrial,CIP,435.79,123.29,190,866.31,394.58,123.29,2,3,False,False,Delivered
SHP_000808,DTDC,India,Chennai,Direct Drop,Ground,808,2022-04-04,2022-04-04,2022-04-17,2022-04-17,Food,Food,DDP,27.91,103.26,200,400.61,399.14,103.26,13,8,True,False,Late
SHP_000809,Delhivery,India,Jaipur,From RDC,Air,809,2022-12-09,2022-12-09,2022-12-19,2022-12-19,Industrial,Industrial,CIP,142.15,135.85,112,1022.79,299.17,135.85,10,7,True,False,Late
SHP_000810,BlueDart,India,Jaipur,From RDC,Sea,810,2022-08-05,2022-08-05,2022-08-12,2022-08-12,Industrial,Industrial,EXW,489.78,93.85,34,655.2,490.98,93.85,7,6,True,False,Late
SHP_000811,BlueDart,India,Surat,From RDC,Air,811,2022-11-23,2022-11-23,2022-12-04,2022-12-04,Pharma,Pharma,DDP,382.25,102.39,109,807.64,475.26,102.39,11,9,True,False,Late
SHP_000812,Ecom Express,India,Ahmedabad,From RDC,Ground,812,2022-07-26,2022-07-26,2022-07-27,2022-07-27,Automotive Parts,Automotive Parts,CIP,115.22,32.31,194,169.11,150.45,32.31,1,3,False,False,Delivered
SHP_000813,UPS,India,Kolkata,From RDC,Sea,813,2023-04-06,2023-04-06,2023-04-11,2023-04-11,Medical,Medical,DDP,138.33,84.69,148,370.4,321.39,84.69,5,7,False,False,Delivered
SHP_000814,BlueDart,India,Bangalore,Direct Drop,Sea,814,2022-06-28,2022-06-28,2022-07-08,2022-07-08,Pharma,Pharma,EXW,122.81,148.43,121,1116.9,11.85,148.43,10,8,True,False,Late
SHP_000815,SpeedPost,India,Mumbai,Direct Drop,Air,815,2023-10-30,2023-10-30,2023-11-09,2023-11-09,Food,Food,DDP,399.96,101.72,180,556.78,28.2,101.72,10,7,True,False,Late
SHP_000816,DHL,India,Ahmedabad,Direct Drop,Sea,816,2023-12-01,2023-12-01,2023-12-07,2023-12-07,Electronics,Electronics,EXW,266.56,112.4,146,870.94,322.47,112.4,6,3,True,False,Late
SHP_000817,FedEx,India,Delhi,Direct Drop,Air,817,2023-02-14,2023-02-14,2023-02-24,2023-02-24,Industrial,Industrial,EXW,193.17,32.27,92,197.13,171.37,32.27,10,9,True,False,Late
SHP_000818,Amazon Logistics,India,Hyderabad,From RDC,Air,818,2022-04-13,2022-04-13,2022-04-17,2022-04-17,Consumer Goods,Consumer Goods,EXW,206.92,52.22,11,253.93,101.03,52.22,4,3,True,False,Late
SHP_000819,UPS,India,Mumbai,Direct Drop,Ground,819,2022-06-18,2022-06-18,2022-06-25,2022-06-25,Industrial,Industrial,DDP,239.62,73.94,18,563.18,27.33,73.94,7,9,False,False,Delivered
SHP_000820,XpressBees,India,Kolkata,From RDC,Sea,820,2023-06-03,2023-06-03,2023-06-13,2023-06-13,Industrial,Industrial,CIP,120.41,60.71,195,351.88,119.42,60.71,10,9,True,False,Late
SHP_000821,BlueDart,India,Chennai,From RDC,Ground,821,2023-02-28,2023-02-28,2023-03-08,2023-03-08,Pharma,Pharma,DDP,438.09,46.62,110,142.87,281.02,46.62,8,8,False,False,Delivered
SHP_000822,DHL,India,Bangalore,From RDC,Ground,822,2023-06-27,2023-06-27,2023-07-01,2023-07-01,Consumer Goods,Consumer Goods,EXW,18.8,55.1,18,356.0,8.19,55.1,4,4,False,False,Delivered
SHP_000823,SafeExpress,India,Hyderabad,From RDC,Sea,823,2022-11-10,2022-11-10,2022-11-19,2022-11-19,Electronics,Electronics,EXW,112.61,109.23,55,717.76,176.3,109.23,9,10,False,False,Delivered
SHP_000824,FedEx,India,Chennai,Direct Drop,Ground,824,2022-06-24,2022-06-24,2022-07-04,2022-07-04,Consumer Goods,Consumer Goods,DDP,9.96,127.67,116,617.01,170.14,127.67,10,10,False,False,Delivered
SHP_000825,FedEx,India,Delhi,Direct Drop,Ground,825,2023-06-01,2023-06-01,2023-06-10,2023-06-10,Electronics,Electronics,EXW,143.51,137.26,123,1077.13,218.87,137.26,9,8,True,False,Late
SHP_000826,SafeExpress,India,Chennai,From RDC,Air,826,2023-02-15,2023-02-15,2023-02-19,2023-02-19,Food,Food,EXW,458.79,34.64,26,134.0,140.34,34.64,4,3,True,False,Late
SHP_000827,Delhivery,India,Delhi,From RDC,Air,827,2022-08-22,2022-08-22,2022-08-27,2022-08-27,Food,Food,DDP,333.92,95.73,106,585.66,434.96,95.73,5,3,True,False,Late
SHP_000828,DTDC,India,Pune,Direct Drop,Air,828,2023-08-01,2023-08-01,2023-08-08,2023-08-08,Industrial,Industrial,CIP,323.63,178.32,77,1274.2,322.63,178.32,7,4,True,False,Late
SHP_000829,Gati,India,Surat,From RDC,Sea,829,2022-06-23,2022-06-23,2022-07-04,2022-07-04,Consumer Goods,Consumer Goods,DDP,398.58,190.83,82,972.02,51.74,190.83,11,6,True,False,Late
SHP_000830,XpressBees,India,Pune,From RDC,Ground,830,2022-09-16,2022-09-16,2022-09-26,2022-09-26,Automotive Parts,Automotive Parts,CIP,120.64,56.31,134,283.26,191.42,56.31,10,7,True,False,Late
SHP_000831,SafeExpress,India,Hyderabad,Direct Drop,Ground,831,2023-02-19,2023-02-19,2023-02-28,2023-02-28,Medical,Medical,CIP,410.78,92.76,173,492.43,458.32,92.76,9,8,True,False,Late
SHP_000832,FedEx,India,Pune,Direct Drop,Air,832,2023-02-28,2023-02-28,2023-03-13,2023-03-13,Pharma,Pharma,CIP,265.88,107.22,107,402.54,431.41,107.22,13,10,True,False,Late
SHP_000833,FedEx,India,Hyderabad,From RDC,Air,833,2022-08-10,2022-08-10,2022-08-17,2022-08-17,Apparel,Apparel,CIP,97.44,33.4,183,236.83,95.77,33.4,7,4,True,False,Late
SHP_000834,DHL,India,Mumbai,Direct Drop,Ground,834,2023-07-24,2023-07-24,2023-07-27,2023-07-27,Food,Food,EXW,375.54,146.7,51,1159.24,447.57,146.7,3,5,False,False,Delivered
SHP_000835,SafeExpress,India,Chennai,From RDC,Sea,835,2022-10-18,2022-10-18,2022-10-26,2022-10-26,Food,Food,DDP,329.3,44.37,120,304.23,431.48,44.37,8,8,False,False,Delivered
SHP_000836,DTDC,India,Pune,From RDC,Ground,836,2023-04-23,2023-04-23,2023-04-30,2023-04-30,Electronics,Electronics,DDP,179.66,131.86,18,927.9,103.01,131.86,7,4,True,False,Late
SHP_000837,FedEx,India,Ahmedabad,Direct Drop,Ground,837,2022-09-10,2022-09-10,2022-09-20,2022-09-20,Electronics,Electronics,DDP,273.48,81.58,13,541.05,322.21,81.58,10,8,True,False,Late
SHP_000838,DTDC,India,Chennai,From RDC,Sea,838,2023-10-06,2023-10-06,2023-10-17,2023-10-17,Electronics,Electronics,DDP,97.76,231.66,10,1750.63,137.43,231.66,11,8,True,False,Late
SHP_000839,DTDC,India,Bangalore,Direct Drop,Air,839,2023-09-16,2023-09-16,2023-09-25,2023-09-25,Medical,Medical,CIP,373.39,140.4,157,1031.39,154.44,140.4,9,4,True,False,Late
SHP_000840,Delhivery,India,Delhi,From RDC,Sea,840,2022-09-15,2022-09-15,2022-09-21,2022-09-21,Electronics,Electronics,CIP,170.33,104.34,169,694.2,414.77,104.34,6,7,False,False,Delivered
SHP_000841,UPS,India,Bangalore,Direct Drop,Air,841,2022-12-07,2022-12-07,2022-12-10,2022-12-10,Pharma,Pharma,EXW,62.44,46.19,75,245.6,338.82,46.19,3,3,False,False,Delivered
SHP_000842,Ecom Express,India,Mumbai,From RDC,Ground,842,2022-01-19,2022-01-19,2022-01-26,2022-01-26,Pharma,Pharma,DDP,478.64,125.53,25,977.42,259.57,125.53,7,8,False,False,Delivered
SHP_000843,SafeExpress,India,Delhi,From RDC,Air,843,2022-10-09,2022-10-09,2022-10-17,2022-10-17,Pharma,Pharma,CIP,172.61,67.42,83,237.5,193.56,67.42,8,5,True,False,Late
SHP_000844,Delhivery,India,Ahmedabad,From RDC,Ground,844,2022-09-11,2022-09-11,2022-09-18,2022-09-18,Consumer Goods,Consumer Goods,DDP,458.93,94.39,30,665.11,185.95,94.39,7,4,True,False,Late
SHP_000845,DHL,India,Surat,Direct Drop,Sea,845,2023-09-01,2023-09-01,2023-09-09,2023-09-09,Medical,Medical,CIP,457.04,108.2,38,709.97,320.65,108.2,8,7,True,False,Late
SHP_000846,DHL,India,Hyderabad,Direct Drop,Air,846,2022-01-04,2022-01-04,2022-01-16,2022-01-16,Industrial,Industrial,DDP,310.01,95.4,148,420.9,412.16,95.4,12,10,True,False,Late
SHP_000847,XpressBees,India,Kolkata,Direct Drop,Air,847,2023-05-07,2023-05-07,2023-05-11,2023-05-11,Pharma,Pharma,DDP,148.34,147.35,78,524.75,253.16,147.35,4,6,False,False,Delivered
SHP_000848,SpeedPost,India,Chennai,Direct Drop,Air,848,2023-10-08,2023-10-08,2023-10-20,2023-10-20,Food,Food,EXW,427.28,172.34,196,902.96,238.84,172.34,12,9,True,False,Late
SHP_000849,DHL,India,Mumbai,From RDC,Air,849,2023-10-03,2023-10-03,2023-10-05,2023-10-05,Consumer Goods,Consumer Goods,EXW,221.98,91.7,127,194.7,129.33,91.7,2,3,False,False,Delivered
SHP_000850,Gati,India,Pune,From RDC,Air,850,2022-07-03,2022-07-03,2022-07-13,2022-07-13,Automotive Parts,Automotive Parts,CIP,344.29,84.94,47,561.23,215.21,84.94,10,3,True,False,Late
SHP_000851,Delhivery,India,Hyderabad,Direct Drop,Sea,851,2023-05-07,2023-05-07,2023-05-16,2023-05-16,Pharma,Pharma,CIP,170.08,128.59,122,382.37,402.95,128.59,9,7,True,False,Late
SHP_000852,DHL,India,Chennai,From RDC,Sea,852,2022-05-31,2022-05-31,2022-06-10,2022-06-10,Food,Food,CIP,77.98,67.33,37,229.41,159.69,67.33,10,10,False,False,Delivered
SHP_000853,Amazon Logistics,India,Mumbai,Direct Drop,Ground,853,2022-12-15,2022-12-15,2022-12-26,2022-12-26,Industrial,Industrial,CIP,219.24,123.17,16,805.55,455.87,123.17,11,10,True,False,Late
SHP_000854,XpressBees,India,Mumbai,Direct Drop,Air,854,2022-02-21,2022-02-21,2022-02-26,2022-02-26,Industrial,Industrial,DDP,264.18,60.11,77,216.69,304.4,60.11,5,7,False,False,Delivered
SHP_000855,UPS,India,Ahmedabad,From RDC,Sea,855,2022-11-27,2022-11-27,2022-12-03,2022-12-03,Apparel,Apparel,EXW,425.24,117.71,101,376.63,362.37,117.71,6,7,False,False,Delivered
SHP_000856,Ecom Express,India,Delhi,Direct Drop,Ground,856,2022-06-09,2022-06-09,2022-06-11,2022-06-11,Food,Food,DDP,289.44,117.21,143,544.26,473.15,117.21,2,4,False,False,Delivered
SHP_000857,BlueDart,India,Delhi,From RDC,Air,857,2022-04-29,2022-04-29,2022-05-06,2022-05-06,Medical,Medical,DDP,171.85,115.4,174,506.83,51.08,115.4,7,4,True,False,Late
SHP_000858,UPS,India,Jaipur,From RDC,Air,858,2023-11-04,2023-11-04,2023-11-10,2023-11-10,Consumer Goods,Consumer Goods,CIP,429.53,87.44,179,241.49,496.46,87.44,6,4,True,False,Late
SHP_000859,DHL,India,Ahmedabad,Direct Drop,Air,859,2022-01-05,2022-01-05,2022-01-18,2022-01-18,Electronics,Electronics,CIP,26.8,120.44,189,467.56,108.16,120.44,13,10,True,False,Late
SHP_000860,Gati,India,Ahmedabad,Direct Drop,Ground,860,2023-02-20,2023-02-20,2023-02-28,2023-02-28,Automotive Parts,Automotive Parts,DDP,74.33,149.87,15,975.05,302.33,149.87,8,6,True,False,Late
SHP_000861,Gati,India,Bangalore,Direct Drop,Ground,861,2023-08-25,2023-08-25,2023-09-03,2023-09-03,Automotive Parts,Automotive Parts,EXW,71.19,140.0,147,428.98,442.11,140.0,9,9,False,False,Delivered
SHP_000862,XpressBees,India,Jaipur,From RDC,Air,862,2022-08-05,2022-08-05,2022-08-17,2022-08-17,Consumer Goods,Consumer Goods,EXW,119.74,129.08,3,265.37,344.89,129.08,12,9,True,False,Late
SHP_000863,Gati,India,Mumbai,From RDC,Ground,863,2022-04-04,2022-04-04,2022-04-12,2022-04-12,Apparel,Apparel,CIP,260.31,110.04,85,296.92,494.94,110.04,8,9,False,False,Delivered
SHP_000864,DTDC,India,Kolkata,From RDC,Sea,864,2022-06-24,2022-06-24,2022-07-03,2022-07-03,Medical,Medical,DDP,122.0,140.97,39,413.75,476.97,140.97,9,6,True,False,Late
SHP_000865,UPS,India,Chennai,Direct Drop,Sea,865,2022-03-05,2022-03-05,2022-03-14,2022-03-14,Electronics,Electronics,CIP,190.01,140.65,25,366.82,424.42,140.65,9,6,True,False,Late
SHP_000866,BlueDart,India,Delhi,Direct Drop,Air,866,2022-01-23,2022-01-23,2022-01-30,2022-01-30,Pharma,Pharma,DDP,70.2,99.84,75,211.13,193.04,99.84,7,7,False,False,Delivered
SHP_000867,DTDC,India,Surat,From RDC,Air,867,2022-01-28,2022-01-28,2022-02-12,2022-02-12,Industrial,Industrial,CIP,143.54,162.13,153,894.14,227.44,162.13,15,9,True,False,Late
SHP_000868,DTDC,India,Jaipur,From RDC,Ground,868,2022-05-01,2022-05-01,2022-05-16,2022-05-16,Food,Food,DDP,156.44,195.53,79,759.01,171.36,195.53,15,9,True,False,Late
SHP_000869,Amazon Logistics,India,Ahmedabad,Direct Drop,Sea,869,2022-12-28,2022-12-28,2023-01-05,2023-01-05,Apparel,Apparel,EXW,350.37,126.01,71,786.36,455.85,126.01,8,10,False,False,Delivered
SHP_000870,Amazon Logistics,India,Chennai,Direct Drop,Air,870,2023-01-20,2023-01-20,2023-01-28,2023-01-28,Food,Food,DDP,302.97,109.11,56,764.64,101.84,109.11,8,7,True,False,Late
SHP_000871,BlueDart,India,Mumbai,Direct Drop,Sea,871,2023-10-03,2023-10-03,2023-10-11,2023-10-11,Electronics,Electronics,DDP,260.85,38.13,162,98.29,342.13,38.13,8,6,True,False,Late
SHP_000872,BlueDart,India,Ahmedabad,From RDC,Air,872,2022-01-13,2022-01-13,2022-01-22,2022-01-22,Automotive Parts,Automotive Parts,EXW,283.35,82.75,155,653.43,431.1,82.75,9,6,True,False,Late
SHP_000873,Amazon Logistics,India,Jaipur,Direct Drop,Ground,873,2023-08-11,2023-08-11,2023-08-20,2023-08-20,Electronics,Electronics,EXW,190.82,80.79,145,379.25,35.36,80.79,9,6,True,False,Late
SHP_000874,XpressBees,India,Bangalore,Direct Drop,Air,874,2023-11-11,2023-11-11,2023-11-17,2023-11-17,Automotive Parts,Automotive Parts,DDP,335.66,117.82,168,406.39,57.14,117.82,6,4,True,False,Late
SHP_000875,Gati,India,Pune,Direct Drop,Ground,875,2022-05-05,2022-05-05,2022-05-15,2022-05-15,Apparel,Apparel,EXW,318.32,170.5,193,548.21,228.16,170.5,10,3,True,False,Late
SHP_000876,DHL,India,Chennai,From RDC,Sea,876,2022-05-16,2022-05-16,2022-05-21,2022-05-21,Consumer Goods,Consumer Goods,DDP,299.84,62.12,173,332.31,268.51,62.12,5,3,True,True,Late
SHP_000877,SafeExpress,India,Chennai,From RDC,Sea,877,2023-04-12,2023-04-12,2023-04-22,2023-04-22,Automotive Parts,Automotive Parts,CIP,485.13,129.96,163,906.65,317.78,129.96,10,9,True,False,Late
SHP_000878,FedEx,India,Ahmedabad,Direct Drop,Air,878,2022-05-12,2022-05-12,2022-05-16,2022-05-16,Industrial,Industrial,CIP,145.01,131.54,44,474.15,493.14,131.54,4,3,True,False,Late
SHP_000879,DHL,India,Mumbai,From RDC,Sea,879,2022-03-11,2022-03-11,2022-03-18,2022-03-18,Apparel,Apparel,CIP,258.9,43.72,37,238.21,443.91,43.72,7,4,True,False,Late
SHP_000880,Gati,India,Hyderabad,Direct Drop,Ground,880,2022-01-19,2022-01-19,2022-01-29,2022-01-29,Consumer Goods,Consumer Goods,DDP,137.74,212.96,131,1004.07,169.44,212.96,10,10,False,False,Delivered
SHP_000881,UPS,India,Pune,Direct Drop,Ground,881,2023-02-27,2023-02-27,2023-03-08,2023-03-08,Automotive Parts,Automotive Parts,DDP,332.6,91.3,56,557.43,218.96,91.3,9,10,False,False,Delivered
SHP_000882,Amazon Logistics,India,Pune,From RDC,Ground,882,2022-09-29,2022-09-29,2022-10-04,2022-10-04,Medical,Medical,DDP,168.89,89.8,1,230.5,26.53,89.8,5,6,False,False,Delivered
SHP_000883,BlueDart,India,Kolkata,Direct Drop,Ground,883,2023-03-13,2023-03-13,2023-03-22,2023-03-22,Pharma,Pharma,EXW,400.16,86.85,15,238.73,28.79,86.85,9,9,False,False,Delivered
SHP_000884,Gati,India,Jaipur,From RDC,Sea,884,2022-03-14,2022-03-14,2022-03-25,2022-03-25,Medical,Medical,DDP,315.99,128.58,157,920.21,229.97,128.58,11,7,True,False,Late
SHP_000885,DHL,India,Pune,Direct Drop,Ground,885,2023-10-17,2023-10-17,2023-10-21,2023-10-21,Automotive Parts,Automotive Parts,CIP,302.35,131.77,137,777.65,452.78,131.77,4,3,True,False,Late
SHP_000886,Ecom Express,India,Hyderabad,Direct Drop,Air,886,2023-07-04,2023-07-04,2023-07-09,2023-07-09,Automotive Parts,Automotive Parts,CIP,389.83,148.65,3,851.28,376.18,148.65,5,7,False,False,Delivered
SHP_000887,Delhivery,India,Pune,From RDC,Ground,887,2022-02-06,2022-02-06,2022-02-10,2022-02-10,Medical,Medical,EXW,454.24,51.31,124,271.59,300.45,51.31,4,6,False,False,Delivered
SHP_000888,Ecom Express,India,Chennai,Direct Drop,Sea,888,2022-12-30,2022-12-30,2023-01-09,2023-01-09,Apparel,Apparel,EXW,481.12,134.04,167,647.77,333.23,134.04,10,7,True,False,Late
SHP_000889,BlueDart,India,Kolkata,From RDC,Ground,889,2022-07-04,2022-07-04,2022-07-08,2022-07-08,Pharma,Pharma,EXW,466.71,104.86,46,772.88,181.35,104.86,4,5,False,False,Delivered
SHP_000890,FedEx,India,Jaipur,From RDC,Sea,890,2023-08-03,2023-08-03,2023-08-12,2023-08-12,Apparel,Apparel,CIP,168.16,62.97,55,323.61,487.28,62.97,9,9,False,False,Delivered
SHP_000891,Gati,India,Bangalore,From RDC,Ground,891,2022-07-24,2022-07-24,2022-07-28,2022-07-28,Medical,Medical,EXW,61.29,240.83,166,1644.55,223.05,240.83,4,3,True,False,Late
SHP_000892,UPS,India,Delhi,From RDC,Sea,892,2023-03-21,2023-03-21,2023-03-31,2023-03-31,Electronics,Electronics,EXW,109.8,116.21,8,791.97,112.03,116.21,10,10,False,False,Delivered
SHP_000893,FedEx,India,Bangalore,Direct Drop,Air,893,2023-01-28,2023-01-28,2023-02-05,2023-02-05,Apparel,Apparel,EXW,245.79,96.54,142,513.16,454.31,96.54,8,6,True,False,Lost
SHP_000894,Amazon Logistics,India,Hyderabad,Direct Drop,Air,894,2023-11-22,2023-11-22,2023-11-29,2023-11-29,Medical,Medical,DDP,352.64,37.55,140,169.51,60.43,37.55,7,8,False,False,Delivered
SHP_000895,Gati,India,Pune,Direct Drop,Sea,895,2023-05-18,2023-05-18,2023-05-26,2023-05-26,Food,Food,EXW,143.27,91.05,74,437.69,293.11,91.05,8,5,True,False,Late
SHP_000896,SafeExpress,India,Mumbai,Direct Drop,Ground,896,2023-08-27,2023-08-27,2023-09-06,2023-09-06,Industrial,Industrial,CIP,171.88,81.24,198,444.33,116.14,81.24,10,9,True,False,Late
SHP_000897,Amazon Logistics,India,Mumbai,Direct Drop,Air,897,2022-10-30,2022-10-30,2022-11-09,2022-11-09,Consumer Goods,Consumer Goods,DDP,178.84,90.26,185,649.79,391.17,90.26,10,8,True,False,Late
SHP_000898,SpeedPost,India,Jaipur,Direct Drop,Ground,898,2022-07-23,2022-07-23,2022-08-02,2022-08-02,Industrial,Industrial,EXW,142.61,115.83,45,259.81,300.32,115.83,10,3,True,False,Late
SHP_000899,Gati,India,Hyderabad,Direct Drop,Sea,899,2022-07-30,2022-07-30,2022-08-14,2022-08-14,Medical,Medical,DDP,342.51,132.78,148,267.23,323.02,132.78,15,9,True,True,Late
SHP_000900,SafeExpress,India,Ahmedabad,Direct Drop,Ground,900,2023-05-22,2023-05-22,2023-05-31,2023-05-31,Pharma,Pharma,EXW,493.91,39.48,105,232.74,81.27,39.48,9,8,True,False,Late
SHP_000901,DTDC,India,Hyderabad,Direct Drop,Ground,901,2022-11-30,2022-11-30,2022-12-06,2022-12-06,Electronics,Electronics,DDP,71.83,143.39,77,1027.1,62.66,143.39,6,5,True,False,Late
SHP_000902,Delhivery,India,Pune,From RDC,Ground,902,2023-02-19,2023-02-19,2023-02-22,2023-02-22,Food,Food,DDP,410.78,60.57,40,379.03,350.6,60.57,3,3,False,False,Delivered
SHP_000903,BlueDart,India,Hyderabad,Direct Drop,Sea,903,2023-11-05,2023-11-05,2023-11-11,2023-11-11,Industrial,Industrial,CIP,68.27,80.17,13,585.83,369.79,80.17,6,6,False,False,Delivered
SHP_000904,FedEx,India,Jaipur,Direct Drop,Ground,904,2022-07-07,2022-07-07,2022-07-15,2022-07-15,Automotive Parts,Automotive Parts,EXW,245.64,52.15,127,304.33,229.44,52.15,8,10,False,False,Delivered
SHP_000905,UPS,India,Mumbai,From RDC,Ground,905,2023-05-02,2023-05-02,2023-05-11,2023-05-11,Food,Food,EXW,29.39,76.38,198,322.4,473.36,76.38,9,10,False,False,Delivered
SHP_000906,DHL,India,Delhi,From RDC,Ground,906,2022-10-16,2022-10-16,2022-10-23,2022-10-23,Industrial,Industrial,DDP,195.01,116.56,56,560.43,255.9,116.56,7,9,False,False,Delivered
SHP_000907,Gati,India,Surat,Direct Drop,Air,907,2022-04-25,2022-04-25,2022-05-03,2022-05-03,Apparel,Apparel,CIP,350.62,103.81,168,271.81,339.82,103.81,8,9,False,False,Delivered
SHP_000908,DTDC,India,Pune,From RDC,Sea,908,2023-01-15,2023-01-15,2023-01-30,2023-01-30,Apparel,Apparel,EXW,438.23,158.08,95,1137.83,148.2,158.08,15,9,True,True,Late
SHP_000909,UPS,India,Delhi,From RDC,Air,909,2022-12-23,2022-12-23,2022-12-29,2022-12-29,Apparel,Apparel,CIP,486.18,68.87,152,226.77,489.94,68.87,6,7,False,False,Delivered
